Date,Symbol,Close
2023-12-14 00:00:00-05:00,AAPL,197.5895233154297
2023-12-15 00:00:00-05:00,AAPL,197.0509490966797
2023-12-18 00:00:00-05:00,AAPL,195.37535095214844
2023-12-19 00:00:00-05:00,AAPL,196.422607421875
2023-12-20 00:00:00-05:00,AAPL,194.31814575195312
2023-12-21 00:00:00-05:00,AAPL,194.16851806640625
2023-12-22 00:00:00-05:00,AAPL,193.0913848876953
2023-12-26 00:00:00-05:00,AAPL,192.54283142089844
2023-12-27 00:00:00-05:00,AAPL,192.64254760742188
2023-12-28 00:00:00-05:00,AAPL,193.07142639160156
2023-12-29 00:00:00-05:00,AAPL,192.02418518066406
2024-01-02 00:00:00-05:00,AAPL,185.15228271484375
2024-01-03 00:00:00-05:00,AAPL,183.7659454345703
2024-01-04 00:00:00-05:00,AAPL,181.43209838867188
2024-01-05 00:00:00-05:00,AAPL,180.70399475097656
2024-01-08 00:00:00-05:00,AAPL,185.07249450683594
2024-01-09 00:00:00-05:00,AAPL,184.65359497070312
2024-01-10 00:00:00-05:00,AAPL,185.70083618164062
2024-01-11 00:00:00-05:00,AAPL,185.1024169921875
2024-01-12 00:00:00-05:00,AAPL,185.43154907226562
2024-01-16 00:00:00-05:00,AAPL,183.14756774902344
2024-01-17 00:00:00-05:00,AAPL,182.20005798339844
2024-01-18 00:00:00-05:00,AAPL,188.1344451904297
2024-01-19 00:00:00-05:00,AAPL,191.05673217773438
2024-01-22 00:00:00-05:00,AAPL,193.38059997558594
2024-01-23 00:00:00-05:00,AAPL,194.66722106933594
2024-01-24 00:00:00-05:00,AAPL,193.98899841308594
2024-01-25 00:00:00-05:00,AAPL,193.65988159179688
2024-01-26 00:00:00-05:00,AAPL,191.9144744873047
2024-01-29 00:00:00-05:00,AAPL,191.22628784179688
2024-01-30 00:00:00-05:00,AAPL,187.5459747314453
2024-01-31 00:00:00-05:00,AAPL,183.91554260253906
2024-02-01 00:00:00-05:00,AAPL,186.3690948486328
2024-02-02 00:00:00-05:00,AAPL,185.3617401123047
2024-02-05 00:00:00-05:00,AAPL,187.18692016601562
2024-02-06 00:00:00-05:00,AAPL,188.80267333984375
2024-02-07 00:00:00-05:00,AAPL,188.9123992919922
2024-02-08 00:00:00-05:00,AAPL,187.82525634765625
2024-02-09 00:00:00-05:00,AAPL,188.59420776367188
2024-02-12 00:00:00-05:00,AAPL,186.89649963378906
2024-02-13 00:00:00-05:00,AAPL,184.7893524169922
2024-02-14 00:00:00-05:00,AAPL,183.9005584716797
2024-02-15 00:00:00-05:00,AAPL,183.6109619140625
2024-02-16 00:00:00-05:00,AAPL,182.06304931640625
2024-02-20 00:00:00-05:00,AAPL,181.31407165527344
2024-02-21 00:00:00-05:00,AAPL,182.07305908203125
2024-02-22 00:00:00-05:00,AAPL,184.12026977539062
2024-02-23 00:00:00-05:00,AAPL,182.2727813720703
2024-02-26 00:00:00-05:00,AAPL,180.9146270751953
2024-02-27 00:00:00-05:00,AAPL,182.38262939453125
2024-02-28 00:00:00-05:00,AAPL,181.17425537109375
2024-02-29 00:00:00-05:00,AAPL,180.5051727294922
2024-03-01 00:00:00-05:00,AAPL,179.41665649414062
2024-03-04 00:00:00-05:00,AAPL,174.86282348632812
2024-03-05 00:00:00-05:00,AAPL,169.8895721435547
2024-03-06 00:00:00-05:00,AAPL,168.8909149169922
2024-03-07 00:00:00-05:00,AAPL,168.77108764648438
2024-03-08 00:00:00-05:00,AAPL,170.4987335205078
2024-03-11 00:00:00-04:00,AAPL,172.51600646972656
2024-03-12 00:00:00-04:00,AAPL,172.99534606933594
2024-03-13 00:00:00-04:00,AAPL,170.89820861816406
2024-03-14 00:00:00-04:00,AAPL,172.7656707763672
2024-03-15 00:00:00-04:00,AAPL,172.3861846923828
2024-03-18 00:00:00-04:00,AAPL,173.4846954345703
2024-03-19 00:00:00-04:00,AAPL,175.84149169921875
2024-03-20 00:00:00-04:00,AAPL,178.42799377441406
2024-03-21 00:00:00-04:00,AAPL,171.13787841796875
2024-03-22 00:00:00-04:00,AAPL,172.04664611816406
2024-03-25 00:00:00-04:00,AAPL,170.61859130859375
2024-03-26 00:00:00-04:00,AAPL,169.48013305664062
2024-03-27 00:00:00-04:00,AAPL,173.0752410888672
2024-03-28 00:00:00-04:00,AAPL,171.2477264404297
2024-04-01 00:00:00-04:00,AAPL,169.79969787597656
2024-04-02 00:00:00-04:00,AAPL,168.61129760742188
2024-04-03 00:00:00-04:00,AAPL,169.42019653320312
2024-04-04 00:00:00-04:00,AAPL,168.59133911132812
2024-04-05 00:00:00-04:00,AAPL,169.3502960205078
2024-04-08 00:00:00-04:00,AAPL,168.22183227539062
2024-04-09 00:00:00-04:00,AAPL,169.44017028808594
2024-04-10 00:00:00-04:00,AAPL,167.552734375
2024-04-11 00:00:00-04:00,AAPL,174.8029022216797
2024-04-12 00:00:00-04:00,AAPL,176.3108673095703
2024-04-15 00:00:00-04:00,AAPL,172.45608520507812
2024-04-16 00:00:00-04:00,AAPL,169.15057373046875
2024-04-17 00:00:00-04:00,AAPL,167.77244567871094
2024-04-18 00:00:00-04:00,AAPL,166.81373596191406
2024-04-19 00:00:00-04:00,AAPL,164.77650451660156
2024-04-22 00:00:00-04:00,AAPL,165.6153564453125
2024-04-23 00:00:00-04:00,AAPL,166.67391967773438
2024-04-24 00:00:00-04:00,AAPL,168.7910614013672
2024-04-25 00:00:00-04:00,AAPL,169.65988159179688
2024-04-26 00:00:00-04:00,AAPL,169.0706787109375
2024-04-29 00:00:00-04:00,AAPL,173.26498413085938
2024-04-30 00:00:00-04:00,AAPL,170.0992889404297
2024-05-01 00:00:00-04:00,AAPL,169.0706787109375
2024-05-02 00:00:00-04:00,AAPL,172.79562377929688
2024-05-03 00:00:00-04:00,AAPL,183.13160705566406
2024-05-06 00:00:00-04:00,AAPL,181.46388244628906
2024-05-07 00:00:00-04:00,AAPL,182.15292358398438
2024-05-08 00:00:00-04:00,AAPL,182.4924774169922
2024-05-09 00:00:00-04:00,AAPL,184.32000732421875
2024-05-10 00:00:00-04:00,AAPL,183.0500030517578
2024-05-13 00:00:00-04:00,AAPL,186.27999877929688
2024-05-14 00:00:00-04:00,AAPL,187.42999267578125
2024-05-15 00:00:00-04:00,AAPL,189.72000122070312
2023-05-16 00:00:00-04:00,MSFT,309.2022705078125
2023-05-17 00:00:00-04:00,MSFT,312.1247253417969
2023-05-18 00:00:00-04:00,MSFT,316.61773681640625
2023-05-19 00:00:00-04:00,MSFT,316.43878173828125
2023-05-22 00:00:00-04:00,MSFT,319.2618408203125
2023-05-23 00:00:00-04:00,MSFT,313.377197265625
2023-05-24 00:00:00-04:00,MSFT,311.9756164550781
2023-05-25 00:00:00-04:00,MSFT,323.97357177734375
2023-05-26 00:00:00-04:00,MSFT,330.90191650390625
2023-05-30 00:00:00-04:00,MSFT,329.2319641113281
2023-05-31 00:00:00-04:00,MSFT,326.4288024902344
2023-06-01 00:00:00-04:00,MSFT,330.59375
2023-06-02 00:00:00-04:00,MSFT,333.39691162109375
2023-06-05 00:00:00-04:00,MSFT,333.9337158203125
2023-06-06 00:00:00-04:00,MSFT,331.68719482421875
2023-06-07 00:00:00-04:00,MSFT,321.4486999511719
2023-06-08 00:00:00-04:00,MSFT,323.3175048828125
2023-06-09 00:00:00-04:00,MSFT,324.8383483886719
2023-06-12 00:00:00-04:00,MSFT,329.8681335449219
2023-06-13 00:00:00-04:00,MSFT,332.2935485839844
2023-06-14 00:00:00-04:00,MSFT,335.3253479003906
2023-06-15 00:00:00-04:00,MSFT,346.0210876464844
2023-06-16 00:00:00-04:00,MSFT,340.2855224609375
2023-06-20 00:00:00-04:00,MSFT,336.0310974121094
2023-06-21 00:00:00-04:00,MSFT,331.56793212890625
2023-06-22 00:00:00-04:00,MSFT,337.68115234375
2023-06-23 00:00:00-04:00,MSFT,333.0191955566406
2023-06-26 00:00:00-04:00,MSFT,326.6375427246094
2023-06-27 00:00:00-04:00,MSFT,332.5718994140625
2023-06-28 00:00:00-04:00,MSFT,333.84423828125
2023-06-29 00:00:00-04:00,MSFT,333.04901123046875
2023-06-30 00:00:00-04:00,MSFT,338.5061950683594
2023-07-03 00:00:00-04:00,MSFT,335.971435546875
2023-07-05 00:00:00-04:00,MSFT,336.1304931640625
2023-07-06 00:00:00-04:00,MSFT,339.2318420410156
2023-07-07 00:00:00-04:00,MSFT,335.2060546875
2023-07-10 00:00:00-04:00,MSFT,329.84820556640625
2023-07-11 00:00:00-04:00,MSFT,330.4844055175781
2023-07-12 00:00:00-04:00,MSFT,335.1861877441406
2023-07-13 00:00:00-04:00,MSFT,340.6135559082031
2023-07-14 00:00:00-04:00,MSFT,343.1781311035156
2023-07-17 00:00:00-04:00,MSFT,343.6652526855469
2023-07-18 00:00:00-04:00,MSFT,357.34307861328125
2023-07-19 00:00:00-04:00,MSFT,352.9593811035156
2023-07-20 00:00:00-04:00,MSFT,344.79840087890625
2023-07-21 00:00:00-04:00,MSFT,341.7169189453125
2023-07-24 00:00:00-04:00,MSFT,343.0489196777344
2023-07-25 00:00:00-04:00,MSFT,348.88385009765625
2023-07-26 00:00:00-04:00,MSFT,335.75274658203125
2023-07-27 00:00:00-04:00,MSFT,328.744873046875
2023-07-28 00:00:00-04:00,MSFT,336.3491516113281
2023-07-31 00:00:00-04:00,MSFT,333.913818359375
2023-08-01 00:00:00-04:00,MSFT,334.331298828125
2023-08-02 00:00:00-04:00,MSFT,325.5440979003906
2023-08-03 00:00:00-04:00,MSFT,324.7091369628906
2023-08-04 00:00:00-04:00,MSFT,325.8224182128906
2023-08-07 00:00:00-04:00,MSFT,328.1385192871094
2023-08-08 00:00:00-04:00,MSFT,324.1027526855469
2023-08-09 00:00:00-04:00,MSFT,320.30560302734375
2023-08-10 00:00:00-04:00,MSFT,321.0013732910156
2023-08-11 00:00:00-04:00,MSFT,319.0928649902344
2023-08-14 00:00:00-04:00,MSFT,322.104736328125
2023-08-15 00:00:00-04:00,MSFT,319.9377746582031
2023-08-16 00:00:00-04:00,MSFT,319.1607971191406
2023-08-17 00:00:00-04:00,MSFT,315.6544494628906
2023-08-18 00:00:00-04:00,MSFT,315.2559814453125
2023-08-21 00:00:00-04:00,MSFT,320.6351013183594
2023-08-22 00:00:00-04:00,MSFT,321.21282958984375
2023-08-23 00:00:00-04:00,MSFT,325.73529052734375
2023-08-24 00:00:00-04:00,MSFT,318.73248291015625
2023-08-25 00:00:00-04:00,MSFT,321.7308349609375
2023-08-28 00:00:00-04:00,MSFT,322.44805908203125
2023-08-29 00:00:00-04:00,MSFT,327.13983154296875
2023-08-30 00:00:00-04:00,MSFT,327.51837158203125
2023-08-31 00:00:00-04:00,MSFT,326.49237060546875
2023-09-01 00:00:00-04:00,MSFT,327.38885498046875
2023-09-05 00:00:00-04:00,MSFT,332.2599182128906
2023-09-06 00:00:00-04:00,MSFT,331.5925598144531
2023-09-07 00:00:00-04:00,MSFT,328.634033203125
2023-09-08 00:00:00-04:00,MSFT,332.9771423339844
2023-09-11 00:00:00-04:00,MSFT,336.6329650878906
2023-09-12 00:00:00-04:00,MSFT,330.48681640625
2023-09-13 00:00:00-04:00,MSFT,334.76025390625
2023-09-14 00:00:00-04:00,MSFT,337.3900146484375
2023-09-15 00:00:00-04:00,MSFT,328.94281005859375
2023-09-18 00:00:00-04:00,MSFT,327.78729248046875
2023-09-19 00:00:00-04:00,MSFT,327.3788757324219
2023-09-20 00:00:00-04:00,MSFT,319.5293884277344
2023-09-21 00:00:00-04:00,MSFT,318.294189453125
2023-09-22 00:00:00-04:00,MSFT,315.783935546875
2023-09-25 00:00:00-04:00,MSFT,316.3118896484375
2023-09-26 00:00:00-04:00,MSFT,310.9327697753906
2023-09-27 00:00:00-04:00,MSFT,311.5802307128906
2023-09-28 00:00:00-04:00,MSFT,312.4269714355469
2023-09-29 00:00:00-04:00,MSFT,314.52880859375
2023-10-02 00:00:00-04:00,MSFT,320.5553894042969
2023-10-03 00:00:00-04:00,MSFT,312.17791748046875
2023-10-04 00:00:00-04:00,MSFT,317.72637939453125
2023-10-05 00:00:00-04:00,MSFT,318.12481689453125
2023-10-06 00:00:00-04:00,MSFT,325.9942932128906
2023-10-09 00:00:00-04:00,MSFT,328.54437255859375
2023-10-10 00:00:00-04:00,MSFT,327.11993408203125
2023-10-11 00:00:00-04:00,MSFT,331.13433837890625
2023-10-12 00:00:00-04:00,MSFT,329.87921142578125
2023-10-13 00:00:00-04:00,MSFT,326.4624938964844
2023-10-16 00:00:00-04:00,MSFT,331.3534851074219
2023-10-17 00:00:00-04:00,MSFT,330.77569580078125
2023-10-18 00:00:00-04:00,MSFT,328.833251953125
2023-10-19 00:00:00-04:00,MSFT,330.03857421875
2023-10-20 00:00:00-04:00,MSFT,325.4065856933594
2023-10-23 00:00:00-04:00,MSFT,328.04632568359375
2023-10-24 00:00:00-04:00,MSFT,329.25164794921875
2023-10-25 00:00:00-04:00,MSFT,339.3524475097656
2023-10-26 00:00:00-04:00,MSFT,326.6218566894531
2023-10-27 00:00:00-04:00,MSFT,328.534423828125
2023-10-30 00:00:00-04:00,MSFT,336.0054016113281
2023-10-31 00:00:00-04:00,MSFT,336.80230712890625
2023-11-01 00:00:00-04:00,MSFT,344.7315368652344
2023-11-02 00:00:00-04:00,MSFT,346.97283935546875
2023-11-03 00:00:00-04:00,MSFT,351.43548583984375
2023-11-06 00:00:00-05:00,MSFT,355.15106201171875
2023-11-07 00:00:00-05:00,MSFT,359.1356201171875
2023-11-08 00:00:00-05:00,MSFT,361.7952880859375
2023-11-09 00:00:00-05:00,MSFT,359.29498291015625
2023-11-10 00:00:00-05:00,MSFT,368.2402648925781
2023-11-13 00:00:00-05:00,MSFT,365.2618103027344
2023-11-14 00:00:00-05:00,MSFT,368.8379211425781
2023-11-15 00:00:00-05:00,MSFT,368.9876708984375
2023-11-16 00:00:00-05:00,MSFT,375.4756774902344
2023-11-17 00:00:00-05:00,MSFT,369.1673278808594
2023-11-20 00:00:00-05:00,MSFT,376.7433166503906
2023-11-21 00:00:00-05:00,MSFT,372.3813781738281
2023-11-22 00:00:00-05:00,MSFT,377.1525573730469
2023-11-24 00:00:00-05:00,MSFT,376.7333068847656
2023-11-27 00:00:00-05:00,MSFT,377.9111328125
2023-11-28 00:00:00-05:00,MSFT,381.9936218261719
2023-11-29 00:00:00-05:00,MSFT,378.15069580078125
2023-11-30 00:00:00-05:00,MSFT,378.2106018066406
2023-12-01 00:00:00-05:00,MSFT,373.8187255859375
2023-12-04 00:00:00-05:00,MSFT,368.4586486816406
2023-12-05 00:00:00-05:00,MSFT,371.8323669433594
2023-12-06 00:00:00-05:00,MSFT,368.1192321777344
2023-12-07 00:00:00-05:00,MSFT,370.2652893066406
2023-12-08 00:00:00-05:00,MSFT,373.53924560546875
2023-12-11 00:00:00-05:00,MSFT,370.6146240234375
2023-12-12 00:00:00-05:00,MSFT,373.68896484375
2023-12-13 00:00:00-05:00,MSFT,373.678955078125
2023-12-14 00:00:00-05:00,MSFT,365.2545471191406
2023-12-15 00:00:00-05:00,MSFT,370.04571533203125
2023-12-18 00:00:00-05:00,MSFT,371.9621276855469
2023-12-19 00:00:00-05:00,MSFT,372.571044921875
2023-12-20 00:00:00-05:00,MSFT,369.9358825683594
2023-12-21 00:00:00-05:00,MSFT,372.85052490234375
2023-12-22 00:00:00-05:00,MSFT,373.8885803222656
2023-12-26 00:00:00-05:00,MSFT,373.96844482421875
2023-12-27 00:00:00-05:00,MSFT,373.3795471191406
2023-12-28 00:00:00-05:00,MSFT,374.5872802734375
2023-12-29 00:00:00-05:00,MSFT,375.34588623046875
2024-01-02 00:00:00-05:00,MSFT,370.1854248046875
2024-01-03 00:00:00-05:00,MSFT,369.9159240722656
2024-01-04 00:00:00-05:00,MSFT,367.2608337402344
2024-01-05 00:00:00-05:00,MSFT,367.0711975097656
2024-01-08 00:00:00-05:00,MSFT,373.9983825683594
2024-01-09 00:00:00-05:00,MSFT,375.09637451171875
2024-01-10 00:00:00-05:00,MSFT,382.0634460449219
2024-01-11 00:00:00-05:00,MSFT,383.9200439453125
2024-01-12 00:00:00-05:00,MSFT,387.7529602050781
2024-01-16 00:00:00-05:00,MSFT,389.54962158203125
2024-01-17 00:00:00-05:00,MSFT,388.7510986328125
2024-01-18 00:00:00-05:00,MSFT,393.1429748535156
2024-01-19 00:00:00-05:00,MSFT,397.93414306640625
2024-01-22 00:00:00-05:00,MSFT,395.7781066894531
2024-01-23 00:00:00-05:00,MSFT,398.1636962890625
2024-01-24 00:00:00-05:00,MSFT,401.8169250488281
2024-01-25 00:00:00-05:00,MSFT,404.1226806640625
2024-01-26 00:00:00-05:00,MSFT,403.1844177246094
2024-01-29 00:00:00-05:00,MSFT,408.9637145996094
2024-01-30 00:00:00-05:00,MSFT,407.8358154296875
2024-01-31 00:00:00-05:00,MSFT,396.84613037109375
2024-02-01 00:00:00-05:00,MSFT,403.0346984863281
2024-02-02 00:00:00-05:00,MSFT,410.4609680175781
2024-02-05 00:00:00-05:00,MSFT,404.9012451171875
2024-02-06 00:00:00-05:00,MSFT,404.74151611328125
2024-02-07 00:00:00-05:00,MSFT,413.28570556640625
2024-02-08 00:00:00-05:00,MSFT,413.3456115722656
2024-02-09 00:00:00-05:00,MSFT,419.7737121582031
2024-02-12 00:00:00-05:00,MSFT,414.4934997558594
2024-02-13 00:00:00-05:00,MSFT,405.57000732421875
2024-02-14 00:00:00-05:00,MSFT,409.489990234375
2024-02-15 00:00:00-05:00,MSFT,406.55999755859375
2024-02-16 00:00:00-05:00,MSFT,404.05999755859375
2024-02-20 00:00:00-05:00,MSFT,402.7900085449219
2024-02-21 00:00:00-05:00,MSFT,402.17999267578125
2024-02-22 00:00:00-05:00,MSFT,411.6499938964844
2024-02-23 00:00:00-05:00,MSFT,410.3399963378906
2024-02-26 00:00:00-05:00,MSFT,407.5400085449219
2024-02-27 00:00:00-05:00,MSFT,407.4800109863281
2024-02-28 00:00:00-05:00,MSFT,407.7200012207031
2024-02-29 00:00:00-05:00,MSFT,413.6400146484375
2024-03-01 00:00:00-05:00,MSFT,415.5
2024-03-04 00:00:00-05:00,MSFT,414.9200134277344
2024-03-05 00:00:00-05:00,MSFT,402.6499938964844
2024-03-06 00:00:00-05:00,MSFT,402.0899963378906
2024-03-07 00:00:00-05:00,MSFT,409.1400146484375
2024-03-08 00:00:00-05:00,MSFT,406.2200012207031
2024-03-11 00:00:00-04:00,MSFT,404.5199890136719
2024-03-12 00:00:00-04:00,MSFT,415.2799987792969
2024-03-13 00:00:00-04:00,MSFT,415.1000061035156
2024-03-14 00:00:00-04:00,MSFT,425.2200012207031
2024-03-15 00:00:00-04:00,MSFT,416.4200134277344
2024-03-18 00:00:00-04:00,MSFT,417.32000732421875
2024-03-19 00:00:00-04:00,MSFT,421.4100036621094
2024-03-20 00:00:00-04:00,MSFT,425.2300109863281
2024-03-21 00:00:00-04:00,MSFT,429.3699951171875
2024-03-22 00:00:00-04:00,MSFT,428.739990234375
